Date,Date,Energy,diff,Energy_log,Energy_log_diff
1990-04-01,1990-04-01,67.4636,-5.9569000000000045,4.211588193166657,0.03309245153416995
1990-05-01,1990-05-01,66.0145,-1.4491000000000014,4.189874414866277,0.03315460720111307
1990-06-01,1990-06-01,71.6535,5.638999999999996,4.271842001650563,0.04269414767734059
1990-07-01,1990-07-01,76.8376,5.184100000000001,4.341694103680141,0.03426844728291645
1990-08-01,1990-08-01,77.3265,0.488900000000001,4.348036717025077,0.026949753790551867
1990-09-01,1990-09-01,73.277,-4.049499999999995,4.294246780663228,0.05276608310808584
1990-10-01,1990-10-01,67.6237,-5.6533000000000015,4.2139585133219795,0.02336481831051529
1990-11-01,1990-11-01,68.7675,1.1437999999999988,4.230731249610028,-0.007071314686300845
1990-12-01,1990-12-01,77.9179,9.150400000000005,4.355655708252416,-0.07995908559139409
1991-01-01,1991-01-01,86.2914,8.373499999999993,4.45772994074832,0.019267444879457862
1991-02-01,1991-02-01,77.8027,-8.488699999999994,4.354176134952343,0.00490386539675125
1991-03-01,1991-03-01,73.6061,-4.196600000000004,4.298727902735219,0.0025247145562410367
1991-04-01,1991-04-01,67.3549,-6.251199999999997,4.209975654478655,-0.0016125386880014858
1991-05-01,1991-05-01,69.0228,1.667900000000003,4.234436884798319,0.044562469932041715
1991-06-01,1991-06-01,75.0839,6.061099999999996,4.318606154961669,0.046764153311106504
1991-07-01,1991-07-01,80.3488,5.264899999999997,4.38637715741114,0.044683053730998346
1991-08-01,1991-08-01,79.4052,-0.9436000000000035,4.374563857292515,0.0265271402674383
1991-09-01,1991-09-01,73.8126,-5.59259999999999,4.3015294487407445,0.007282668077516874
1991-10-01,1991-10-01,68.9572,-4.855400000000003,4.233486022282843,0.01952750896086375
1991-11-01,1991-11-01,72.7156,3.7583999999999946,4.286555941988054,0.05582469237802545
1991-12-01,1991-12-01,79.7391,7.0234999999999985,4.378760055207798,0.02310434695538177
1992-01-01,1992-01-01,85.556,5.816900000000004,4.449171132303212,-0.008558808445108035
1992-02-01,1992-02-01,80.4178,-5.138199999999998,4.387235544715925,0.033059409763581904
1992-03-01,1992-03-01,74.739,-5.678799999999995,4.314002044251478,0.015274141516258943
1992-04-01,1992-04-01,69.8367,-4.902300000000011,4.246159659555883,0.036184005077227965
1992-05-01,1992-05-01,67.3781,-2.45859999999999,4.210320039302407,-0.024116845495911754
1992-06-01,1992-06-01,71.4197,4.0416000000000025,4.2685737416534195,-0.0500324133082497
1992-07-01,1992-07-01,77.7263,6.306599999999989,4.353193681440198,-0.033183475970941956
1992-08-01,1992-08-01,76.7791,-0.9471999999999952,4.340932467701398,-0.03363138959111733
1992-09-01,1992-09-01,72.5681,-4.2109999999999985,4.284525431329553,-0.01700401741119162
1992-10-01,1992-10-01,69.2363,-3.331800000000001,4.237525291560716,0.00403926927787257
1992-11-01,1992-11-01,73.7175,4.481200000000001,4.300240220126757,0.013684278138703654
1992-12-01,1992-12-01,84.7818,11.064300000000003,4.440080897121613,0.06132084191381448
1993-01-01,1993-01-01,88.2287,3.4468999999999994,4.479932306908077,0.030761174604865715
1993-02-01,1993-02-01,84.7919,-3.436800000000005,4.440200019367715,0.052964474651790105
1993-03-01,1993-03-01,79.6885,-5.1033999999999935,4.378125284293615,0.06412324004213676
1993-04-01,1993-04-01,71.2731,-8.415400000000005,4.2665189771301995,0.020359317574316194
1993-05-01,1993-05-01,67.9111,-3.3619999999999948,4.218199496903512,0.007879457601105422
1993-06-01,1993-06-01,74.5503,6.639199999999988,4.31147406534752,0.04290032369410035
1993-07-01,1993-07-01,82.3366,7.786300000000011,4.410815723286151,0.05762204184595365
1993-08-01,1993-08-01,82.2906,-0.04600000000000648,4.410256884877953,0.06932441717655458
1993-09-01,1993-09-01,74.8323,-7.458299999999994,4.31524960995561,0.030724178626057252
1993-10-01,1993-10-01,69.8758,-4.9565000000000055,4.246719380425824,0.009194088865108085
1993-11-01,1993-11-01,74.6278,4.751999999999995,4.312513091946896,0.01227287182013903
1993-12-01,1993-12-01,84.4669,9.839100000000002,4.4363597416460525,-0.0037211554755600673
1994-01-01,1994-01-01,94.4017,9.93480000000001,4.547559081463881,0.06762677455580324
1994-02-01,1994-02-01,87.4053,-6.996400000000008,4.470555921555181,0.03035590218746531
1994-03-01,1994-03-01,79.4751,-7.930199999999999,4.375443765053388,-0.0026815192402267485
1994-04-01,1994-04-01,71.1817,-8.293399999999991,4.265235762910084,-0.0012832142201153474
1994-05-01,1994-05-01,69.5934,-1.5883000000000038,4.242669735257747,0.024470238354235008
1994-06-01,1994-06-01,78.1988,8.605400000000003,4.359254302164984,0.047780236817463795
1994-07-01,1994-07-01,83.5287,5.329899999999995,4.425190285376025,0.014374562089873422
1994-08-01,1994-08-01,82.1321,-1.3966000000000065,4.408328926644744,-0.001927958233208571
1994-09-01,1994-09-01,75.9181,-6.213999999999999,4.329655127644989,0.014405517689378478
1994-10-01,1994-10-01,71.4802,-4.437899999999999,4.269420488272764,0.022701107846939905
1994-11-01,1994-11-01,75.4754,3.995199999999997,4.323806775346994,0.01129368340009762
1994-12-01,1994-12-01,85.0772,9.601800000000011,4.443559079588321,0.007199337942268791
1995-01-01,1995-01-01,92.7412,7.6640000000000015,4.529812818280076,-0.017746263183804345
1995-02-01,1995-02-01,87.667,-5.074200000000005,4.473545545783795,0.0029896242286140406
1995-03-01,1995-03-01,81.5205,-6.146500000000003,4.4008545223598405,0.025410757306452147
1995-04-01,1995-04-01,74.0457,-7.474800000000002,4.304682470155362,0.03944670724527821
1995-05-01,1995-05-01,73.5003,-0.5454000000000008,4.2972894878431145,0.05461975258536711
1995-06-01,1995-06-01,78.5503,5.049999999999997,4.363739183917762,0.004484881752778058
1995-07-01,1995-07-01,86.2425,7.692200000000014,4.457163095608792,0.03197281023276766
1995-08-01,1995-08-01,89.8063,3.5637999999999863,4.497655128749348,0.08932620210460396
1995-09-01,1995-09-01,78.7442,-11.062099999999987,4.366204624199739,0.03654949655475015
1995-10-01,1995-10-01,73.9353,-4.808900000000008,4.303190386435396,0.03376989816263265
1995-11-01,1995-11-01,79.8903,5.954999999999998,4.38065444365025,0.056847668303255716
1995-12-01,1995-12-01,91.0933,11.203000000000003,4.51188425600697,0.06832517641864833
1996-01-01,1996-01-01,99.2688,8.1755,4.597831322284384,0.06801850400430798
1996-02-01,1996-02-01,93.1691,-6.099699999999999,4.534416121653952,0.06087057587015732
1996-03-01,1996-03-01,87.2075,-5.961600000000004,4.468290336390669,0.06743581403082821
1996-04-01,1996-04-01,77.4715,-9.73599999999999,4.34991012679017,0.045227656634807545
1996-05-01,1996-05-01,76.9337,-0.5378000000000043,4.342944011985673,0.04565452414255855
1996-06-01,1996-06-01,82.1958,5.262100000000004,4.409104205866235,0.04536502194847358
1996-07-01,1996-07-01,86.2321,4.036299999999997,4.457042498140961,-0.00012059746783155134
1996-08-01,1996-08-01,86.824,0.5918999999999954,4.463883081143714,-0.033772047605634015
1996-09-01,1996-09-01,79.4425,-7.381500000000003,4.375033489533783,0.008828865334043812
1996-10-01,1996-10-01,74.911,-4.531499999999994,4.3163007422232464,0.013110355787850025
1996-11-01,1996-11-01,81.3,6.388999999999996,4.398146016553765,0.01749157290351544
1996-12-01,1996-12-01,90.753,9.453000000000003,4.508141530449801,-0.0037427255571689244
1997-01-01,1997-01-01,98.7482,7.995199999999997,4.592573175767001,-0.005258146517383544
1997-02-01,1997-02-01,90.0486,-8.699600000000004,4.500349524582732,-0.03406659707122017
1997-03-01,1997-03-01,83.2671,-6.781499999999994,4.422053513173156,-0.046236823217512324
1997-04-01,1997-04-01,76.3793,-6.887799999999999,4.335711717052572,-0.014198409737598006
1997-05-01,1997-05-01,74.0777,-2.3016000000000076,4.305114542339741,-0.03782946964593226
1997-06-01,1997-06-01,80.0138,5.93610000000001,4.382199119797467,-0.02690508606876829
1997-07-01,1997-07-01,88.7168,8.703000000000003,4.485449273861419,0.028406775720458022
1997-08-01,1997-08-01,88.0487,-0.6681000000000097,4.4778900704947775,0.014006989351063481
1997-09-01,1997-09-01,82.1801,-5.868600000000001,4.408913180295603,0.033879690761820846
1997-10-01,1997-10-01,77.7266,-4.453499999999991,4.353197541130175,0.03689679890692865
1997-11-01,1997-11-01,82.2802,4.553599999999989,4.410130495506158,0.011984478952393296
1997-12-01,1997-12-01,92.3623,10.082100000000011,4.5257188867314495,0.017577356281648804
1998-01-01,1998-01-01,95.0701,2.7077999999999918,4.5546145142269125,-0.0379586615400882
1998-02-01,1998-02-01,88.0838,-6.9863,4.478288634081448,-0.022060890501284014
1998-03-01,1998-03-01,86.8125,-1.2712999999999965,4.4637506205145625,0.04169710734140608
1998-04-01,1998-04-01,76.9828,-9.829700000000003,4.343582020278033,0.007870303225461228
1998-05-01,1998-05-01,78.2652,1.2823999999999955,4.360103059757607,0.05498851741786659
1998-06-01,1998-06-01,86.7123,8.447100000000006,4.462595742236221,0.08039662243875423
1998-07-01,1998-07-01,94.1078,7.395499999999998,4.5444409336980796,0.05899165983666066
1998-08-01,1998-08-01,93.7954,-0.3123999999999967,4.541115814297926,0.06322574380314894
1998-09-01,1998-09-01,87.7915,-6.003900000000002,4.474964685020649,0.06605150472504562
1998-10-01,1998-10-01,80.3296,-7.4619,4.386138170713595,0.032940629583420034
1998-11-01,1998-11-01,81.6742,1.3445999999999998,4.4027381625202775,-0.007392332985880934
1998-12-01,1998-12-01,91.9551,10.280900000000003,4.521300414438798,-0.004418472292651465
1999-01-01,1999-01-01,102.4467,10.491600000000005,4.629342663331576,0.07472814910466319
1999-02-01,1999-02-01,91.4671,-10.979600000000005,4.515979344781727,0.03769071070027952
1999-03-01,1999-03-01,91.0236,-0.4435000000000002,4.511118813553215,0.04736819303865225
1999-04-01,1999-04-01,80.7497,-10.273899999999998,4.391354246925586,0.04777222664755332
1999-05-01,1999-05-01,79.6373,-1.112400000000008,4.377482576059764,0.017379516302156617
1999-06-01,1999-06-01,88.1204,8.483100000000007,4.478704061188479,0.016108318952257505
1999-07-01,1999-07-01,97.7757,9.655299999999997,4.582676079910248,0.038235146212168836
1999-08-01,1999-08-01,96.7014,-1.0742999999999938,4.571627880120734,0.03051206582280752
1999-09-01,1999-09-01,87.4885,-9.212900000000005,4.471507356154649,-0.0034573288660002532
1999-10-01,1999-10-01,80.8647,-6.623800000000003,4.392777387678012,0.0066392169644169385
1999-11-01,1999-11-01,82.4395,1.5747999999999962,4.412064690986884,0.009326528466606199
1999-12-01,1999-12-01,94.7746,12.335100000000011,4.551501440871203,0.030201026432404632
2000-01-01,2000-01-01,102.4971,7.722499999999997,4.629834505495291,0.0004918421637150061
2000-02-01,2000-02-01,94.5218,-7.975300000000004,4.548830495726039,0.032851150944311236
2000-03-01,2000-03-01,88.3463,-6.1754999999999995,4.481264318997985,-0.029854494555229927
2000-04-01,2000-04-01,81.6662,-6.680099999999996,4.402640207574576,0.011285960648989679
2000-05-01,2000-05-01,84.7235,3.057299999999998,4.439393012998829,0.06191043693906462
2000-06-01,2000-06-01,91.3293,6.605800000000002,4.514471656160912,0.03576759497243298
2000-07-01,2000-07-01,96.3011,4.971800000000002,4.567479741376433,-0.015196338533815634
2000-08-01,2000-08-01,99.6734,3.3722999999999956,4.60189884096903,0.030270960848295836
2000-09-01,2000-09-01,90.9515,-8.721900000000005,4.51032639740647,0.038819041251820785
2000-10-01,2000-10-01,83.378,-7.573499999999996,4.423384485597446,0.030607097919434167
2000-11-01,2000-11-01,88.2458,4.867800000000003,4.480126102612879,0.06806141162599566
2000-12-01,2000-12-01,102.6901,14.444299999999998,4.631715715014384,0.08021427414318172
2001-01-01,2001-01-01,109.3416,6.651499999999999,4.694476926613858,0.06464242111856766
2001-02-01,2001-02-01,97.3953,-11.946299999999994,4.578777954864075,0.02994745913803598
2001-03-01,2001-03-01,93.0564,-4.3389000000000095,4.533205760948694,0.051941441950709155
2001-04-01,2001-04-01,83.1332,-9.923199999999994,4.420444140727302,0.01780393315272555
2001-05-01,2001-05-01,82.7827,-0.3504999999999967,4.416219102362729,-0.023173910636099748
2001-06-01,2001-06-01,90.6648,7.882099999999994,4.507169189180653,-0.007302466980259048
2001-07-01,2001-07-01,96.3283,5.663499999999999,4.5677621489443405,0.0002824075679077609
2001-08-01,2001-08-01,99.8132,3.484899999999996,4.603300439100295,0.0014015981312649473
2001-09-01,2001-09-01,88.5136,-11.299599999999998,4.4831562125238875,-0.02717018488258205
2001-10-01,2001-10-01,82.9006,-5.6129999999999995,4.417642299750764,-0.005742185846682624
2001-11-01,2001-11-01,83.1461,0.24550000000000693,4.4205993013519365,-0.059526801260942896
2001-12-01,2001-12-01,93.2796,10.133499999999998,4.535601434428322,-0.09611428058606197
2002-01-01,2002-01-01,103.2604,9.980800000000002,4.637253953160831,-0.05722297345302696
2002-02-01,2002-02-01,95.4593,-7.801100000000005,4.558699978636555,-0.020077976227519834
2002-03-01,2002-03-01,93.51,-1.9492999999999938,4.5380683824473556,0.004862621498661568
2002-04-01,2002-04-01,86.0517,-7.458300000000008,4.454948278418241,0.03450413769093963
2002-05-01,2002-05-01,85.5043,-0.5473999999999961,4.448566667075755,0.032347564713026244
2002-06-01,2002-06-01,93.4856,7.9813000000000045,4.537807413738589,0.03063822455793641
2002-07-01,2002-07-01,102.6936,9.207999999999998,4.631749797563295,0.06398764861895412
2002-08-01,2002-08-01,101.9121,-0.7815000000000083,4.62411067704572,0.020810237945425136
2002-09-01,2002-09-01,93.5608,-8.351299999999995,4.538611492342098,0.055455279818210634
2002-10-01,2002-10-01,87.1293,-6.4315,4.467393222238697,0.04975092248793356
2002-11-01,2002-11-01,88.8047,1.6753999999999962,4.486439576525419,0.06584027517348279
2002-12-01,2002-12-01,101.0439,12.239199999999997,4.615555075872152,0.07995364144382933
2003-01-01,2003-01-01,110.4292,9.3853,4.7043745916245765,0.06712063846374505
2003-02-01,2003-02-01,104.0828,-6.3463999999999885,4.6451867362251695,0.0864867575886148
2003-03-01,2003-03-01,94.8015,-9.281300000000002,4.551785231920607,0.013716849473251358
2003-04-01,2003-04-01,85.3124,-9.489100000000008,4.4463198132174195,-0.008628465200821722
2003-05-01,2003-05-01,85.7418,0.4294000000000011,4.451340454651356,0.0027737875756006503
2003-06-01,2003-06-01,91.3695,5.627700000000004,4.514911724739893,-0.02289568899869643
2003-07-01,2003-07-01,102.5243,11.154799999999994,4.6300998436517915,-0.0016499539115031325
2003-08-01,2003-08-01,104.7716,2.24730000000001,4.651782742795463,0.027672065749743346
2003-09-01,2003-09-01,93.1841,-11.587500000000006,4.534577106279195,-0.004034386062903295
2003-10-01,2003-10-01,86.7534,-6.430700000000002,4.463069611142513,-0.004323611096183733
2003-11-01,2003-11-01,88.828,2.0746000000000038,4.486701915612013,0.000262339086593677
2003-12-01,2003-12-01,103.8162,14.988199999999992,4.642622027918394,0.02706695204624232
2004-01-01,2004-01-01,113.996,10.1798,4.736163360059609,0.031788768435032644
2004-02-01,2004-02-01,106.4378,-7.558199999999999,4.667560776974425,0.02237404074925564
2004-03-01,2004-03-01,95.6626,-10.775199999999998,4.5608274174771894,0.009042185556582538
2004-04-01,2004-04-01,86.9849,-8.677700000000002,4.465734540372354,0.019414727154934752
2004-05-01,2004-05-01,89.324,2.339100000000002,4.4922702087726405,0.040929754121284745
2004-06-01,2004-06-01,95.8104,6.486400000000003,4.562371238583615,0.047459513843722156
2004-07-01,2004-07-01,102.1007,6.290300000000002,4.625959581170624,-0.0041402624811679445
2004-08-01,2004-08-01,100.4992,-1.6015000000000015,4.610149767268443,-0.041632975527019944
2004-09-01,2004-09-01,94.2998,-6.199399999999997,4.546479068746389,0.011901962467193883
2004-10-01,2004-10-01,87.7732,-6.526600000000002,4.474756214866156,0.011686603723642719
2004-11-01,2004-11-01,89.8297,2.0564999999999998,4.497915655593993,0.011213739981980275
2004-12-01,2004-12-01,105.9787,16.149,4.663238130524012,0.020616102605617748
2005-01-01,2005-01-01,111.4496,5.4709,4.71357247077205,-0.022590889287559257
2005-02-01,2005-02-01,101.9498,-9.499800000000008,4.624480535272586,-0.04308024170183877
2005-03-01,2005-03-01,99.2324,-2.717399999999998,4.597464573867669,0.03663715639047993
2005-04-01,2005-04-01,86.6793,-12.5531,4.462215100954885,-0.00351943941746935
2005-05-01,2005-05-01,87.3784,0.6991000000000014,4.470248112529369,-0.022022096243271783
2005-06-01,2005-06-01,99.7382,12.359800000000007,4.6025487530331315,0.04017751444951667
2005-07-01,2005-07-01,108.8005,9.062299999999993,4.6895159299995175,0.06355634882889394
2005-08-01,2005-08-01,109.9901,1.1895999999999987,4.700390361742174,0.09024059447373034
2005-09-01,2005-09-01,99.5563,-10.433800000000005,4.600723313289325,0.05424424454293586
2005-10-01,2005-10-01,90.1695,-9.386799999999994,4.501691232414928,0.026935017548772144
2005-11-01,2005-11-01,90.6297,0.4602000000000004,4.506781973899014,0.008866318305020826
2005-12-01,2005-12-01,108.4977,17.867999999999995,4.6867289745991485,0.023490844075136685
2006-01-01,2006-01-01,104.8128,-3.684899999999999,4.652175901833356,-0.06139656893869372
2006-02-01,2006-02-01,101.631,-3.1817999999999955,4.621348606715554,-0.003131928557032815
2006-03-01,2006-03-01,98.6932,-2.9377999999999957,4.592016048422658,-0.0054485254450113985
2006-04-01,2006-04-01,87.7034,-10.989800000000002,4.473960667155734,0.011745566200849211
2006-05-01,2006-05-01,90.2388,2.5353999999999957,4.502459489788991,0.032211377259621976
2006-06-01,2006-06-01,100.7836,10.54480000000001,4.612975643987747,0.010426890954615686
2006-07-01,2006-07-01,111.3696,10.585999999999999,4.71285439976706,0.023338469767542946
2006-08-01,2006-08-01,111.9898,0.620199999999997,4.718407795719269,0.018017433977095543
2006-09-01,2006-09-01,96.1212,-15.8686,4.565609895184846,-0.03511341810447899
2006-10-01,2006-10-01,90.6869,-5.4343000000000075,4.507412914495711,0.0057216820807823865
2006-11-01,2006-11-01,92.5922,1.905300000000011,4.528204904842974,0.021422930943960417
2006-12-01,2006-12-01,103.3658,10.773599999999988,4.638274153011013,-0.048454821588135744
2007-01-01,2007-01-01,112.3854,9.019600000000011,4.721934035784299,0.06975813395094299
2007-02-01,2007-02-01,112.1298,-0.25560000000000116,4.719657128827214,0.09830852211166086
2007-03-01,2007-03-01,99.469,-12.660800000000009,4.599846037831391,0.007829989408732807
2007-04-01,2007-04-01,91.045,-8.423999999999992,4.511353889783806,0.03739322262807221
2007-05-01,2007-05-01,92.3001,1.2550999999999988,4.525045224931838,0.02258573514284734
2007-06-01,2007-06-01,101.2636,8.963499999999996,4.617727017954047,0.0047513739662994325
2007-07-01,2007-07-01,107.9356,6.671999999999997,4.68153475297258,-0.03131964679448007
2007-08-01,2007-08-01,114.5031,6.56750000000001,4.740601896863602,0.022194101144332734
2007-09-01,2007-09-01,101.8592,-12.643900000000002,4.623591467508475,0.057981572323629216
2007-10-01,2007-10-01,93.282,-8.577200000000005,4.535627163195659,0.02821424869994793
2007-11-01,2007-11-01,94.1475,0.8654999999999973,4.544862701378336,0.01665779653536159
2007-12-01,2007-12-01,107.0407,12.893200000000007,4.673209135969896,0.034934982958882976
2008-01-01,2008-01-01,115.1666,8.125900000000001,4.746379775668246,0.02444573988394705
2008-02-01,2008-02-01,108.519,-6.647599999999997,4.686925272857009,-0.032731855970205004
2008-03-01,2008-03-01,100.7093,-7.8097000000000065,4.612238148985515,0.012392111154124308
2008-04-01,2008-04-01,91.2094,-9.499899999999997,4.5131579619443585,0.001804072160552117
2008-05-01,2008-05-01,91.4431,0.2336999999999989,4.5157169209241435,-0.009328304007694577
2008-06-01,2008-06-01,104.1756,12.732500000000002,4.646077936831168,0.0283509188771216
2008-07-01,2008-07-01,111.08,6.904399999999995,4.7102506624385985,0.028715909466018097
2008-08-01,2008-08-01,107.8943,-3.185699999999997,4.681152044177329,-0.059449852686272564
2008-09-01,2008-09-01,98.0097,-9.884600000000006,4.585066453364252,-0.0385250141442226
2008-10-01,2008-10-01,91.2397,-6.769999999999996,4.513490109379217,-0.02213705381644182
2008-11-01,2008-11-01,94.0321,2.7924000000000007,4.543636213337485,-0.0012264880408512369
2008-12-01,2008-12-01,109.6583,15.626199999999997,4.697369167393582,0.024160031423686057
2009-01-01,2009-01-01,117.1041,7.4458000000000055,4.763063282800302,0.016683507132055908
2009-02-01,2009-02-01,104.6585,-12.445599999999999,4.65070266871829,-0.03622260413871903
2009-03-01,2009-03-01,98.0044,-6.6541,4.585012375621872,-0.027225773363642958
2009-04-01,2009-04-01,88.3217,-9.682699999999997,4.480985830531947,-0.03217213141241171
2009-05-01,2009-05-01,87.7293,-0.592400000000012,4.474255937081901,-0.04146098384224217
2009-06-01,2009-06-01,97.5535,9.824200000000005,4.580400945461874,-0.06567699136929406
2009-07-01,2009-07-01,104.1673,6.613799999999998,4.645998260489863,-0.06425240194873538
2009-08-01,2009-08-01,106.0048,1.8375000000000057,4.66348437610569,-0.01766766807163922
2009-09-01,2009-09-01,95.0942,-10.910600000000002,4.554867979258247,-0.030198474106005513
2009-10-01,2009-10-01,89.3811,-5.713099999999997,4.492909250433379,-0.020580858945837832
2009-11-01,2009-11-01,89.4576,0.0764999999999958,4.4937647700123735,-0.049871443325111287
2009-12-01,2009-12-01,110.8777,21.420100000000005,4.708427792080708,0.011058624687126262
2010-01-01,2010-01-01,119.2473,8.369599999999991,4.781199488002693,0.01813620520239123
2010-02-01,2010-02-01,110.7525,-8.494799999999998,4.707297982033902,0.056595313315611406
2010-03-01,2010-03-01,98.343,-12.409499999999994,4.588461367924828,0.003448992302955922
2010-04-01,2010-04-01,86.2612,-12.081800000000001,4.457379902553493,-0.023605927978453956
2010-05-01,2010-05-01,90.8459,4.584699999999998,4.509164664489754,0.03490872740785278
2010-06-01,2010-06-01,104.4774,13.631500000000003,4.6489707800729985,0.06856983461112431
2010-07-01,2010-07-01,113.1386,8.661199999999994,4.728613615788601,0.08261535529873765
2010-08-01,2010-08-01,113.255,0.11639999999999873,4.729641913498932,0.06615753739324148
2010-09-01,2010-09-01,100.3372,-12.9178,4.608536513544168,0.05366853428592133
2010-10-01,2010-10-01,89.0653,-11.271900000000002,4.489369808565279,-0.0035394418681002904
2010-11-01,2010-11-01,92.8343,3.7690000000000055,4.530816183571406,0.0370514135590323
2010-12-01,2010-12-01,114.5367,21.702399999999997,4.740895295654912,0.03246750357420414
2011-01-01,2011-01-01,119.7475,5.210800000000006,4.785385359246378,0.004185871243684858
2011-02-01,2011-02-01,107.4965,-12.251000000000005,4.677458288898155,-0.02983969313574697
2011-03-01,2011-03-01,99.1848,-8.311700000000002,4.596984776744102,0.008523408819273826
2011-04-01,2011-04-01,89.3568,-9.827999999999989,4.492637343913836,0.03525744136034348
2011-05-01,2011-05-01,90.0903,0.7334999999999923,4.500812500661135,-0.008352163828619474
2011-06-01,2011-06-01,102.9273,12.837000000000003,4.6340229137750075,-0.014947866297990942
2011-07-01,2011-07-01,114.9326,12.005299999999991,4.7443458695906315,0.015732253802030804
2011-08-01,2011-08-01,113.765,-1.167599999999993,4.73413491726909,0.004493003770158488
2011-09-01,2011-09-01,99.5821,-14.182900000000004,4.600982429563678,-0.007554083980489956
2011-10-01,2011-10-01,90.3241,-9.257999999999996,4.503404312965242,0.014034504399963232
2011-11-01,2011-11-01,93.7486,3.4244999999999948,4.540616731405684,0.00980054783427775
2011-12-01,2011-12-01,107.3309,13.582300000000004,4.6759165858118585,-0.06497870984305365
2012-01-01,2012-01-01,111.8351,4.504199999999997,4.717025464936287,-0.06835989431009093
2012-02-01,2012-02-01,103.3433,-8.491799999999998,4.638056455772828,-0.039401833125326746
2012-03-01,2012-03-01,93.4051,-9.938199999999995,4.536945947598451,-0.060038829145651285
2012-04-01,2012-04-01,87.4539,-5.9512,4.4711117973827195,-0.021525546531116824
2012-05-01,2012-05-01,92.7704,5.316499999999991,4.530127623394593,0.029315122733458487
2012-06-01,2012-06-01,101.2446,8.47420000000001,4.617539371231042,-0.016483542543965335
2012-07-01,2012-07-01,113.3866,12.141999999999996,4.730803218526693,-0.013542651063938926
2012-08-01,2012-08-01,110.1671,-3.2194999999999965,4.701998304050086,-0.03213661321900396
2012-09-01,2012-09-01,96.9014,-13.26570000000001,4.5736939666767675,-0.02728846288691056
2012-10-01,2012-10-01,90.2609,-6.640499999999989,4.502704365543471,-0.0006999474217712631
2012-11-01,2012-11-01,94.2111,3.9501999999999953,4.545538009035295,0.004921277629611254
2012-12-01,2012-12-01,105.0203,10.809200000000004,4.654153664804376,-0.02176292100748256
2013-01-01,2013-01-01,115.2323,10.211999999999989,4.746950090906564,0.029924625970276786
2013-02-01,2013-02-01,106.4512,-8.781099999999995,4.667686664174024,0.0296302084011959
2013-03-01,2013-03-01,102.6701,-3.781099999999995,4.63152093530475,0.09457498770629957
2013-04-01,2013-04-01,90.6136,-12.0565,4.506604312158775,0.035492514776055195
2013-05-01,2013-05-01,90.7,0.08639999999999759,4.507557357121091,-0.022570266273501893
2013-06-01,2013-06-01,100.6631,9.963099999999997,4.61177929761551,-0.00576007361553188
2013-07-01,2013-07-01,110.3583,9.6952,4.7037323450985085,-0.02707087342818415
2013-08-01,2013-08-01,108.4228,-1.9355000000000047,4.686038398992171,-0.015959905057915336
2013-09-01,2013-09-01,99.3427,-9.080100000000002,4.598575488693785,0.024881522017017765
2013-10-01,2013-10-01,91.6671,-7.675599999999989,4.518163536260015,0.01545917071654479
2013-11-01,2013-11-01,96.9845,5.317399999999992,4.574551171920558,0.029013162885263455
2013-12-01,2013-12-01,113.3465,16.36200000000001,4.730449498664722,0.07629583386034611
2014-01-01,2014-01-01,124.0216,10.6751,4.82045574398349,0.0735056530769258
2014-02-01,2014-02-01,112.6796,-11.342000000000013,4.724548393126117,0.05686172895209296
2014-03-01,2014-03-01,104.4158,-8.26379999999999,4.648381004993814,0.016860069689063728
2014-04-01,2014-04-01,89.8017,-14.614100000000008,4.497603906086649,-0.0090004060721256
2014-05-01,2014-05-01,91.861,2.0593000000000075,4.520276564969463,0.012719207848371994
2014-06-01,2014-06-01,101.6422,9.781199999999998,4.621458803239358,0.009679505623847895
2014-07-01,2014-07-01,108.633,6.990799999999993,4.687975228744801,-0.0157571163537078
2014-08-01,2014-08-01,108.3892,-0.24379999999999313,4.685728453045739,-0.0003099459464319665
2014-09-01,2014-09-01,100.4238,-7.9654000000000025,4.609399230958121,0.010823742264335579
2014-10-01,2014-10-01,92.1366,-8.287199999999999,4.523272258457932,0.005108722197916471
2014-11-01,2014-11-01,99.1114,6.974800000000002,4.596244470037749,0.02169329811719045
2014-12-01,2014-12-01,108.9783,9.866900000000001,4.691148779840772,-0.039300718823950476
2015-01-01,2015-01-01,119.9317,10.953400000000002,4.786922414078545,-0.03353332990494451
2015-02-01,2015-02-01,116.1393,-3.7924000000000007,4.7547903327171985,0.030241939591081568
2015-03-01,2015-03-01,104.0218,-12.117500000000007,4.644600492559753,-0.0037805124340613006
2015-04-01,2015-04-01,89.1544,-14.867400000000004,4.49036969811086,-0.007234207975788998
2015-05-01,2015-05-01,90.695,1.5405999999999977,4.5075022288099325,-0.01277433615953072
2015-06-01,2015-06-01,102.8863,12.191300000000012,4.633624495006351,0.012165691766992559
2015-07-01,2015-07-01,111.9826,9.0963,4.718343502083067,0.030368273338265972
2015-08-01,2015-08-01,110.7643,-1.2182999999999993,4.707404520228848,0.021676067183109105
2015-09-01,2015-09-01,101.7996,-8.964700000000008,4.623006174835618,0.01360694387749728
2015-10-01,2015-10-01,90.9888,-10.8108,4.510736422019187,-0.012535836438744674
2015-11-01,2015-11-01,92.2113,1.2224999999999966,4.5240826827056555,-0.07216178733209322
2015-12-01,2015-12-01,102.3222,10.1109,4.628126658212231,-0.06302212162854026
2016-01-01,2016-01-01,116.8926,14.570400000000006,4.761255564506875,-0.02566684957167009
